dataset_row_index,source,target,label,source_graph_status,target_graph_status
47813,C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)O,[O-2].[O-2].[O-2].[As+3].[As+3],1.0,graph_compatible,counterion_or_inorganic_only_structure
47868,CC1=C(C(C(=C(N1)C)C(=O)OC(C)C)C2=CC=CC3=NON=C32)C(=O)OC,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
47881,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C,[Li+].[AlH4-],1.0,graph_compatible,counterion_or_inorganic_only_structure
47961,CCC(CC)OC1C=C(CC(C1NC(=O)C)N)C(=O)OCC,[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
48003,CC1CC(C2C(CC(C(O2)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C(CC(=O)C(C=C(C1)C)CC=C)O)C)C(=CC4CCC(C(C4)OC)O)C)O)C)OC)OC,O.O.O.O.O.O.[Cl-].[Cl-].[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
48064,C(C(F)(F)F)(OC(F)F)Cl,[Na+].[Cl-],1.0,graph_compatible,counterion_or_inorganic_only_structure
48121,CC1=C(C(=O)C2=CC=CC=C2C1=O)CC=C(C)CCCC(C)CCCC(C)CCCC(C)C,O.O.O.O.O.O.[Cl-].[Cl-].[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
48141,CCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)C(=O)OCC5=C(OC(=O)O5)C)C(C)(C)O,[Li+].[AlH4-],1.0,graph_compatible,counterion_or_inorganic_only_structure
48169,CCC(=C(C1=CC=CC=C1)C2=CC=C(C=C2)OCCN(C)C)C3=CC=CC=C3,O.O.O.O.O.O.[Cl-].[Cl-].[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
48374,C1=CC=C(C(=C1)CC(=O)[O-])NC2=C(C=CC=C2Cl)Cl,[Na+].[Cl-],1.0,graph_compatible,counterion_or_inorganic_only_structure
48433,C1C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])C(=N1)C3=CC=CC=C3,[Li+].[AlH4-],1.0,graph_compatible,counterion_or_inorganic_only_structure
48458,CC(C)NCC(COC1=CC=C(C=C1)CCOC)O,O.O.O.O.O.O.[Cl-].[Cl-].[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
48485,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2C3CCCC3CC2C(=O)O,[Li+].[AlH4-],1.0,graph_compatible,counterion_or_inorganic_only_structure
48499,CN1C(=C(NC2=CC=CC=N2)O)C(=O)C3=CC=CC=C3S1(=O)=O,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
48578,COC1=C(C=C(C=C1)Cl)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3,[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
48603,C(CS(=O)(=O)O)S,[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
48615,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4COC5=CC=CC=C5O4)N)OC,[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
48629,CNC(=C[N+](=O)[O-])NCCSCC1=CSC(=N1)CN(C)C,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
48641,C(CS(=O)(=O)O)S,[Na+].[Cl-],1.0,graph_compatible,counterion_or_inorganic_only_structure
48650,C1=CC(=CC=C1C(CC(=O)O)CN)Cl,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
48668,CC(=O)NC1=NN=C(S1)S(=O)(=O)N,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
48719,C1CC2=C(C=CC(=C2)Cl)C(=C3CCNCC3)C4=C1C=CC=N4,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
48720,C(=O)(N)NO,[O-2].[O-2].[O-2].[As+3].[As+3],1.0,graph_compatible,counterion_or_inorganic_only_structure
48801,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C,O.O.O.O.O.O.[Cl-].[Cl-].[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
48836,C1CC1C#CC2(C3=C(C=CC(=C3)Cl)NC(=O)O2)C(F)(F)F,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
48947,CN1C2=C(C(=O)N(C1=O)C)NC=N2,[Na+].[Cl-],1.0,graph_compatible,counterion_or_inorganic_only_structure
48987,CCCC(=O)NC1=CC(=C(C=C1)OCC(CNC(C)C)O)C(=O)C,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
49074,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CCl)O)C)O)Cl)C,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
49139,CCCCCN(C)CCC(O)(P(=O)(O)O)P(=O)(O)O,[Li+].[AlH4-],1.0,graph_compatible,counterion_or_inorganic_only_structure
49299,[Cl-].[K+],[Na+].[Cl-],1.0,counterion_or_inorganic_only_structure,counterion_or_inorganic_only_structure
49300,CN(CC(CO)O)C(=O)C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)NC(=O)COC)I,[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
49344,CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)CO)O)C)O,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
49367,C(C(C(C(C(CO)O)O)O)O)O,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
49373,CCCCCN(C)CCC(O)(P(=O)(O)O)P(=O)(O)O,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
49536,CCCCC(=O)N(CC1=CC=C(C=C1)C2=CC=CC=C2C3=NNN=N3)C(C(C)C)C(=O)O,[O-2].[O-2].[O-2].[As+3].[As+3],1.0,graph_compatible,counterion_or_inorganic_only_structure
49552,C[N+]1(CCCC1)CC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)[O-],O.O.O.O.O.O.[Cl-].[Cl-].[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
49591,CCC1C(C(C(N(CC(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)C)C)C)O)(C)O,[Na+].[Cl-],1.0,graph_compatible,counterion_or_inorganic_only_structure
49605,CC1=CC(=CC=C1)NC2=C(C=NC=C2)S(=O)(=O)NC(=O)NC(C)C,[Na+].[Cl-],1.0,graph_compatible,counterion_or_inorganic_only_structure
49722,C1CC2=C(C=CC(=C2)Cl)C(=C3CCNCC3)C4=C1C=CC=N4,[Li+].[AlH4-],1.0,graph_compatible,counterion_or_inorganic_only_structure
49740,C1C(C2C(O1)C(CO2)O[N+](=O)[O-])O,[Na+].[Cl-],1.0,graph_compatible,counterion_or_inorganic_only_structure
49805,C(N)(N)(Cl)Cl,[Na+].[Cl-],1.0,graph_compatible,counterion_or_inorganic_only_structure
49812,CS(=O)(=O)C1=CC=C(C=C1)C2=C(C(=O)OC2)C3=CC=CC=C3,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
49924,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
49938,CC1=CC=C(C=C1)C2=C(N3C=C(C=CC3=N2)C)CC(=O)N(C)C,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
49994,CCCNC1CCC2=C(C1)SC(=N2)N,[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
50003,CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC(CC(CC(=O)O)O)O)O,[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
50021,CC1(C2CC3C(C(=O)C(=C(N)O)C(=O)C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)N(C)C)O,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
50042,CC(C1C(O1)CC2COC(C(C2O)O)CC(=CC(=O)OCCCCCCCCC(=O)O)C)C(C)O,[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
50110,CC12CC(=O)C3C(C1CCC2(C(=O)CO)O)CCC4=CC(=O)C=CC34C,[Na+].[Cl-],1.0,graph_compatible,counterion_or_inorganic_only_structure
50116,CN1C2=C(C=C(C=C2)Cl)C(=NC(C1=O)O)C3=CC=CC=C3,[Na+].[Cl-],1.0,graph_compatible,counterion_or_inorganic_only_structure
50200,CN(CC(CO)O)C(=O)C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)NC(=O)COC)I,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
50236,C(=O)(O)[O-].[Na+],[Na+].[Cl-],1.0,graph_compatible,counterion_or_inorganic_only_structure
50260,C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4,[O-2].[O-2].[O-2].[As+3].[As+3],1.0,graph_compatible,counterion_or_inorganic_only_structure
50274,C(CCC(=O)O)CCN,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
50292,CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Cl,[Na+].[Cl-],1.0,graph_compatible,counterion_or_inorganic_only_structure
50299,CC(=O)OC1CC2CCC3C(C2(CC1N4CCCCC4)C)CCC5(C3CC(C5OC(=O)C)[N+]6(CCCCC6)C)C,O.O.O.O.O.O.[Cl-].[Cl-].[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
50302,CC1C=CC=CC=CC=CC=CC=CC=CC(CC2C(C(CC(O2)(CC(CC(C(CCC(CC(CC(=O)OC(C(C1O)C)C)O)O)O)O)O)O)O)C(=O)O)OC3C(C(C(C(O3)C)O)N)O,O.O.O.O.O.O.[Cl-].[Cl-].[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
50304,CC(C)C1=C(C(=CC=C1)C(C)C)O,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
50396,CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2,[Na+].[Cl-],1.0,graph_compatible,counterion_or_inorganic_only_structure
50414,C(C1C(C(C(C(O1)OC(C(CO)O)C(C(=O)CO)O)O)O)O)O,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
50604,CCCCCOC(=O)NC1=NC(=O)N(C=C1F)C2C(C(C(O2)C)O)O,O.O.O.O.O.O.[Cl-].[Cl-].[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
50625,CC1=CC(=NC(=N1)OC(C(=O)O)C(C2=CC=CC=C2)(C3=CC=CC=C3)OC)C,[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
50679,C1CCC2(C1)CC(=O)N(C(=O)C2)CCCCN3CCN(CC3)C4=NC=CC=N4,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
50687,CC1=C(C=CN=C1CS(=O)C2=NC3=CC=CC=C3N2)OCC(F)(F)F,[O-2].[O-2].[O-2].[As+3].[As+3],1.0,graph_compatible,counterion_or_inorganic_only_structure
50701,C1CN(CCN1CCOCCO)C2=NC3=CC=CC=C3SC4=CC=CC=C42,[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
50704,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CC3=CC=CC=C3CC2C(=O)O,[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
50715,C1CC[N+]2(C1)C3CCC2CC(C3)OC(=O)C(C4=CC=CC=C4)(C5=CC=CC=C5)O,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
50726,C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4,O.O.O.O.O.O.[Cl-].[Cl-].[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
50730,CC1=CC2=C(NC3=CC=CC=C3N=C2S1)N4CCN(CC4)C,[O-2].[O-2].[O-2].[As+3].[As+3],1.0,graph_compatible,counterion_or_inorganic_only_structure
50826,C1=CC(=CC=C1C(=O)NC(CCC(=O)O)C(=O)O)NCC2=CN=C3C(=N2)C(=O)N=C(N3)N,[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
50829,CC(C)N1C2=CC=CC=C2C(=C1C=CC(CC(CC(=O)O)O)O)C3=CC=C(C=C3)F,[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
50835,CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)OC)C)C)O)(C)O,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
50837,CC(C)(C#N)C1=CC(=CC(=C1)CN2C=NC=N2)C(C)(C)C#N,O.O.O.O.O.O.[Cl-].[Cl-].[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
50840,CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)N(C)C,O.O.O.O.O.O.[Cl-].[Cl-].[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
50877,CC1=NC=CN1CC2CCC3=C(C2=O)C4=CC=CC=C4N3C,[Li+].[AlH4-],1.0,graph_compatible,counterion_or_inorganic_only_structure
50938,CCN(CC1=CC=NC=C1)C(=O)C(CO)C2=CC=CC=C2,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
50965,CC(=O)CC(C1=CC=CC=C1)C2=C(OC3=CC=CC=C3C2=O)O,[Li+].[AlH4-],1.0,graph_compatible,counterion_or_inorganic_only_structure
51005,CCNC(=O)CCCC=CCC1C(CC(C1C=CC(CCC2=CC=CC=C2)O)O)O,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
51009,COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O,[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
51037,C1CN(CCN1CCOCCO)C2=NC3=CC=CC=C3SC4=CC=CC=C42,[Na+].[Cl-],1.0,graph_compatible,counterion_or_inorganic_only_structure
51131,CC(=O)OCC(CCN1C=NC2=CN=C(N=C21)N)COC(=O)C,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
51139,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,[Li+].[AlH4-],1.0,graph_compatible,counterion_or_inorganic_only_structure
51141,C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)O,O.O.O.O.O.O.[Cl-].[Cl-].[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
51157,CC1=C(C(=O)N2CCCCC2=N1)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,[Na+].[Cl-],1.0,graph_compatible,counterion_or_inorganic_only_structure
51194,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,O.O.O.O.O.O.[Cl-].[Cl-].[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
51206,C1CC(N(C1)C(=O)C(CCCCN)NC(CCC2=CC=CC=C2)C(=O)O)C(=O)O,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
51222,CCCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)C,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
51232,CCN(CC)CC(=O)NC1=C(C=CC=C1C)C,O.O.O.O.O.O.[Cl-].[Cl-].[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
51234,C1CN=C(N1)NC2=C(C=CC=C2Cl)Cl,[Na+].[Cl-],1.0,graph_compatible,counterion_or_inorganic_only_structure
51283,CCCCCCCCCCCC(CC1C(C(=O)O1)CCCCCC)OC(=O)C(CC(C)C)NC=O,[Li+].[AlH4-],1.0,graph_compatible,counterion_or_inorganic_only_structure
51326,C1=CN=C(C=N1)C(=O)N,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
51406,CN(C)CCC=C1C2=CC=CC=C2C=CC3=CC=CC=C31,[Na+].[Cl-],1.0,graph_compatible,counterion_or_inorganic_only_structure
51447,CC(C)(C(C(=O)O)N)S,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
51450,CCN(CC)CCN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3F,[Li+].[AlH4-],1.0,graph_compatible,counterion_or_inorganic_only_structure
51457,C(C1C(C(C(C(O1)OC(C(CO)O)C(C(=O)CO)O)O)O)O)O,[Li+].[AlH4-],1.0,graph_compatible,counterion_or_inorganic_only_structure
51507,CC1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O,[Li+].[AlH4-],1.0,graph_compatible,counterion_or_inorganic_only_structure
51508,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4COC5=CC=CC=C5O4)N)OC,[Li+].[AlH4-],1.0,graph_compatible,counterion_or_inorganic_only_structure
51519,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CCCC2C(=O)O,[Li+].[AlH4-],1.0,graph_compatible,counterion_or_inorganic_only_structure
51524,C1CC(=O)NC2=C1C=CC(=C2)OCCCCN3CCN(CC3)C4=C(C(=CC=C4)Cl)Cl,[Li+].[AlH4-],1.0,graph_compatible,counterion_or_inorganic_only_structure
51547,CC1OCC2C(O1)C(C(C(O2)OC3C4COC(=O)C4C(C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O,[O-2].[O-2].[O-2].[As+3].[As+3],1.0,graph_compatible,counterion_or_inorganic_only_structure
51567,CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
51585,CC(C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O,[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
51608,CCOC1=NC2=CC=CC(=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5)C(=O)O,O.O.O.O.O.O.[Cl-].[Cl-].[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
51640,C1=CC(=CC=C1C#N)C(C2=CC=C(C=C2)C#N)N3C=NC=N3,O.O.O.O.O.O.[Cl-].[Cl-].[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
51642,CCCC1=NN(C2=C1NC(=NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)C)OCC)C,[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
51669,CN1C(=NC(=O)C(=N1)[O-])SCC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)[O-],[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
51672,CC(C)(C(=O)O)ON=C(C1=CSC(=N1)N)C(=O)NC2C3N(C2=O)C(=C(CS3)C[N+]4=CC=CC=C4)C(=O)[O-],[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
51678,CON=C(C1=CC=CO1)C(=O)NC2C3N(C2=O)C(=C(CS3)COC(=O)N)C(=O)[O-],[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
51706,C=CCN.C1C(O1)CCl,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
51804,CN1CCC23C4C1CC5=C2C(=C(C=C5)O)OC3C(C=C4)O,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
51814,CC1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
51957,CCCCCCCCCCCC(CC1C(C(=O)O1)CCCCCC)OC(=O)C(CC(C)C)NC=O,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
52064,CC1CC2=CC=CC=C2N1NC(=O)C3=CC(=C(C=C3)Cl)S(=O)(=O)N,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
52079,C1CN=C(N1)NC2=C(C3=NC=CN=C3C=C2)Br,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
52155,CN(C)CCC1=CNC2=C1C=C(C=C2)CC3COC(=O)N3,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
52209,CC1=NN=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4Cl,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
52219,CC1C(C(CC(O1)OC2C(OC(CC2O)OC3C(OC(CC3O)OC4CCC5(C(C4)CCC6C5CC(C7(C6(CCC7C8=CC(=O)OC8)O)C)O)C)C)C)O)O,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
52308,CON=C(C1=CC=CO1)C(=O)NC2C3N(C2=O)C(=C(CS3)COC(=O)N)C(=O)[O-],[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
52342,C1=CC=C(C=C1)CCCCOCCCCCCNCC(C2=CC(=C(C=C2)O)CO)O,[Na+].[Cl-],1.0,graph_compatible,counterion_or_inorganic_only_structure
52349,CN1C(=NC(=O)C(=N1)[O-])SCC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)[O-],[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
52378,CCCC(C)(COC(=O)N)COC(=O)NC(C)C,[Li+].[AlH4-],1.0,graph_compatible,counterion_or_inorganic_only_structure
52398,CC12CCC3C(C1CCC2O)C(CC4=C3C=CC(=C4)O)CCCCCCCCCS(=O)CCCC(C(F)(F)F)(F)F,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
52411,CC1=NN=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4,[Li+].[AlH4-],1.0,graph_compatible,counterion_or_inorganic_only_structure
52417,C1CN(CCN1CCCN2C(=O)N3C=CC=CC3=N2)C4=CC(=CC=C4)Cl,[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
52470,CC1CN(CCN1)C2=C(C=C3C(=C2OC)N(C=C(C3=O)C(=O)O)C4CC4)F,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
52473,CN1C2CCCC1CC(C2)NC(=O)C3=NN(C4=CC=CC=C43)C,[Na+].[Cl-],1.0,graph_compatible,counterion_or_inorganic_only_structure
52478,CC1CC(C2C(CC(C(O2)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C(CC(=O)C(C=C(C1)C)CC=C)O)C)C(=CC4CCC(C(C4)OC)O)C)O)C)OC)OC,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
52490,C1=C2C(=CC(=C1Cl)S(=O)(=O)N)S(=O)(=O)N=CN2,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
52494,CC1=CC=C(C=C1)C2=C(N3C=C(C=CC3=N2)C)CC(=O)N(C)C,[Na+].[Cl-],1.0,graph_compatible,counterion_or_inorganic_only_structure
52512,C(CN)C(O)(P(=O)(O)O)P(=O)(O)O,[Li+].[AlH4-],1.0,graph_compatible,counterion_or_inorganic_only_structure
52554,CC1=CC(=CC=C1)CN2CCN(CC2)C(C3=CC=CC=C3)C4=CC=C(C=C4)Cl,[Na+].[Cl-],1.0,graph_compatible,counterion_or_inorganic_only_structure
52565,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CCl)O)C)O)Cl)C,[Na+].[Cl-],1.0,graph_compatible,counterion_or_inorganic_only_structure
52568,CC1=CC2=C(NC3=CC=CC=C3N=C2S1)N4CCN(CC4)C,O.O.O.O.O.O.[Cl-].[Cl-].[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
52623,CC(=O)OC1CC2CCC3C(C2(CC1[N+]4(CCCCC4)C)C)CCC5(C3CC(C5OC(=O)C)[N+]6(CCCCC6)C)C,O.O.O.O.O.O.[Cl-].[Cl-].[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
52654,C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)O,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
52685,CC1=NC=C(N1CCO)[N+](=O)[O-],O.O.O.O.O.O.[Cl-].[Cl-].[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
52688,CC(C)N1C2=CC=CC=C2C(=C1C=CC(CC(CC(=O)O)O)O)C3=CC=C(C=C3)F,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
52756,CC(C)C1CCCC(C1)C(=O)NC(CC2=CC=CC=C2)C(=O)O,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
52923,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4CCCO4)N)OC,[Li+].[AlH4-],1.0,graph_compatible,counterion_or_inorganic_only_structure
52956,CC1=CC=C(C=C1)C2=C(N3C=C(C=CC3=N2)C)CC(=O)N(C)C,[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
53002,C1C(C1N)C2=CC=CC=C2,[Li+].[AlH4-],1.0,graph_compatible,counterion_or_inorganic_only_structure
53004,C1=CC(=CC=C1C#N)C(C2=CC=C(C=C2)C#N)N3C=NC=N3,[Na+].[Cl-],1.0,graph_compatible,counterion_or_inorganic_only_structure
53060,CC1=CN(C(=O)NC1=O)C2C=CC(O2)CO,[Na+].[Cl-],1.0,graph_compatible,counterion_or_inorganic_only_structure
53084,C1CCC2(C3CC4=C(C2(C1)CCN3CC5CCC5)C=C(C=C4)O)O,[Li+].[AlH4-],1.0,graph_compatible,counterion_or_inorganic_only_structure
53085,C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2C(=O)N,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
53119,B(C(CC(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O,[Na+].[Cl-],1.0,graph_compatible,counterion_or_inorganic_only_structure
53180,C(CN)C(O)(P(=O)(O)O)P(=O)(O)O,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
53187,CCC(=O)N(C1CCN(CC1)CCC2=CC=CC=C2)C3=CC=CC=C3,O.O.O.O.O.O.[Cl-].[Cl-].[Ca+2],1.0,graph_compatible,counterion_or_inorganic_only_structure
53205,CC1(OC2COC3(C(C2O1)OC(O3)(C)C)COS(=O)(=O)N)C,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
53210,CC1=CC(=C(C=C1)O)C(CCN(C(C)C)C(C)C)C2=CC=CC=C2,[Cl-].[K+],1.0,graph_compatible,counterion_or_inorganic_only_structure
53225,C1CN(CCN1CCOCCO)C2=NC3=CC=CC=C3SC4=CC=CC=C42,[Li+].[AlH4-],1.0,graph_compatible,counterion_or_inorganic_only_structure
